,price,days_occupied_in_2019,minimum_nights,number_of_reviews,reviews_per_month,availability_2020,room_type
0,221.84706016929763,0.41208791208791207,17.80605158730159,0.048,0.19750519750519752,0.001,Entire home/apt
1,70.18327321911632,5.164835164835165,1.9477779699118105,0.295,2.4220374220374223,0.001,Entire home/apt
2,221.84706016929763,9.945054945054945,1.9477779699118105,0.078,0.3066528066528067,0.019,Entire home/apt
3,70.18327321911632,0.0,17.80605158730159,0.049,0.19230769230769232,0.365,Private room
4,70.18327321911632,3.8736263736263736,1.9477779699118105,0.454,1.8243243243243243,0.242,Private room
5,221.84706016929763,2.3626373626373627,1.9477779699118105,0.161,0.6652806652806653,0.001,Entire home/apt
6,70.18327321911632,8.873626373626374,1.9477779699118105,0.204,0.8056133056133057,0.01,Private room
7,70.18327321911632,0.32967032967032966,17.80605158730159,0.175,0.6964656964656966,0.0,Private room
8,221.84706016929763,6.208791208791209,17.80605158730159,0.027,0.10914760914760915,0.271,Entire home/apt
9,221.84706016929763,8.763736263736263,1.9477779699118105,0.17,0.6860706860706862,0.0,Entire home/apt
10,221.84706016929763,0.41208791208791207,1.9477779699118105,0.215,0.9251559251559253,0.0,Entire home/apt
11,70.18327321911632,4.725274725274725,1.9477779699118105,0.075,2.2972972972972974,0.063,Entire home/apt
12,221.84706016929763,0.3846153846153846,1.9477779699118105,0.009,0.031185031185031187,0.001,Entire home/apt
13,221.84706016929763,0.10989010989010989,1.9477779699118105,0.143,0.5925155925155925,0.0,Private room
14,70.18327321911632,0.10989010989010989,1.9477779699118105,0.041,0.18711018711018712,0.15,Private room
15,70.18327321911632,0.41208791208791207,1.9477779699118105,0.077,0.3274428274428275,0.0,Private room
16,221.84706016929763,1.7307692307692308,1.9477779699118105,0.105,0.43139293139293144,0.296,Entire home/apt
17,70.18327321911632,7.93956043956044,1.9477779699118105,0.023,0.6288981288981289,0.078,Private room
18,70.18327321911632,0.32967032967032966,1.9477779699118105,0.114,0.576923076923077,0.353,Private room
19,221.84706016929763,0.8241758241758241,17.80605158730159,0.033,0.12993762993762994,0.086,Entire home/apt
20,70.18327321911632,0.46703296703296704,1.9477779699118105,0.256,1.0706860706860706,0.361,Private room
21,70.18327321911632,3.9835164835164836,1.9477779699118105,0.097,0.7484407484407485,0.326,Private room
22,70.18327321911632,0.35714285714285715,1.9477779699118105,0.286,1.2266112266112266,0.001,Private room
23,70.18327321911632,3.159340659340659,1.9477779699118105,0.075,0.3274428274428275,0.251,Private room
24,70.18327321911632,0.7142857142857143,17.80605158730159,0.177,0.738045738045738,0.349,Private room
25,70.18327321911632,8.269230769230768,1.9477779699118105,0.253,1.0654885654885655,0.043,Entire home/apt
26,70.18327321911632,2.087912087912088,1.9477779699118105,0.219,0.9199584199584201,0.0,Shared room
