,price,days_occupied_in_2019,minimum_nights,number_of_reviews,reviews_per_month,availability_2020,room_type
0,377.37112259970456,9.119986850756082,0.001,60,0.3533135474860335,0.0273972602739726,Entire home/apt
1,95.00238014280856,139.38508064516128,0.0001,107,4.490099247091034,0.0273972602739726,Entire home/apt
2,180.70060362173038,352.4034110685694,0.0003,60,0.7688181198910081,0.5205479452054794,Entire home/apt
3,69.94379391100702,9.119986850756082,0.0029,60,0.3533135474860335,10.0,Private room
4,69.94379391100702,139.38508064516128,0.0002,675,4.490099247091034,6.63013698630137,Private room
5,131.98788391096085,139.38508064516128,0.0001,107,1.4645522898154477,0.0273972602739726,Entire home/apt
6,95.00238014280856,304.86434370771315,0.0003,107,1.4645522898154477,0.273972602739726,Private room
7,95.00238014280856,9.119986850756082,0.0004,107,1.4645522898154477,0.0,Private room
8,131.98788391096085,235.87874659400546,0.018,33,0.12316864295125164,7.424657534246575,Entire home/apt
9,131.98788391096085,304.86434370771315,0.0002,107,1.4645522898154477,0.0,Entire home/apt
10,180.70060362173038,9.119986850756082,0.0001,107,1.4645522898154477,0.0,Entire home/apt
11,95.00238014280856,139.38508064516128,0.0003,60,4.490099247091034,1.7260273972602738,Entire home/apt
12,377.37112259970456,9.119986850756082,0.0003,6,0.12316864295125164,0.0273972602739726,Entire home/apt
13,131.98788391096085,9.119986850756082,0.0001,107,1.4645522898154477,0.0,Private room
14,69.94379391100702,9.119986850756082,0.0001,33,0.3533135474860335,4.10958904109589,Private room
15,45.615907545887154,9.119986850756082,0.0002,60,0.7688181198910081,0.0,Private room
16,131.98788391096085,40.02013422818792,0.0002,107,0.7688181198910081,8.10958904109589,Entire home/apt
17,69.94379391100702,304.86434370771315,0.0001,15,1.4645522898154477,2.1369863013698627,Private room
18,45.615907545887154,9.119986850756082,0.0003,107,1.4645522898154477,9.671232876712327,Private room
19,180.70060362173038,40.02013422818792,0.001,33,0.3533135474860335,2.3561643835616435,Entire home/apt
20,45.615907545887154,9.119986850756082,0.0003,107,2.4772423208191126,9.89041095890411,Private room
21,45.615907545887154,139.38508064516128,0.0002,107,1.4645522898154477,8.931506849315069,Private room
22,45.615907545887154,9.119986850756082,0.0003,107,2.4772423208191126,0.0273972602739726,Private room
23,69.94379391100702,139.38508064516128,0.0001,60,0.7688181198910081,6.876712328767123,Private room
24,95.00238014280856,40.02013422818792,0.0004,107,1.4645522898154477,9.561643835616438,Private room
25,95.00238014280856,304.86434370771315,0.0002,107,2.4772423208191126,1.1780821917808217,Entire home/apt
26,45.615907545887154,139.38508064516128,0.0001,107,1.4645522898154477,0.0,Shared room
27,69.94379391100702,304.86434370771315,0.0002,107,2.4772423208191126,1.6986301369863013,Private room
28,131.98788391096085,139.38508064516128,0.0004,107,0.7688181198910081,7.863013698630136,Private room
29,131.98788391096085,139.38508064516128,0.0007,107,0.7688181198910081,0.0273972602739726,Entire home/apt
30,131.98788391096085,235.87874659400546,0.0029,15,0.3533135474860335,1.6712328767123288,Entire home/apt
31,131.98788391096085,139.38508064516128,0.0002,107,2.4772423208191126,5.178082191780821,Private room
32,131.98788391096085,304.86434370771315,0.0007,60,0.7688181198910081,9.287671232876711,Entire home/apt
33,131.98788391096085,235.87874659400546,0.0003,15,0.12316864295125164,0.0,Entire home/apt
34,69.94379391100702,40.02013422818792,0.0003,107,1.4645522898154477,7.698630136986301,Private room
35,69.94379391100702,139.38508064516128,0.0001,107,1.4645522898154477,6.10958904109589,Private room
36,180.70060362173038,40.02013422818792,0.0003,107,0.7688181198910081,1.5342465753424657,Entire home/apt
37,377.37112259970456,235.87874659400546,0.0003,107,0.7688181198910081,4.657534246575342,Entire home/apt
38,131.98788391096085,139.38508064516128,0.0002,107,2.4772423208191126,7.369863013698629,Entire home/apt
39,180.70060362173038,139.38508064516128,0.0007,15,0.12316864295125164,8.876712328767123,Entire home/apt
40,131.98788391096085,352.4034110685694,0.003,107,0.7688181198910081,0.0,Entire home/apt
41,95.00238014280856,139.38508064516128,0.0003,15,0.7688181198910081,8.493150684931507,Private room
42,131.98788391096085,9.119986850756082,0.0005,15,0.12316864295125164,8.84931506849315,Private room
43,69.94379391100702,139.38508064516128,0.0002,107,2.4772423208191126,0.0273972602739726,Private room
44,45.615907545887154,40.02013422818792,0.0004,107,1.4645522898154477,9.671232876712327,Private room
45,180.70060362173038,235.87874659400546,0.0014,33,0.3533135474860335,0.3013698630136986,Entire home/apt
46,95.00238014280856,40.02013422818792,0.0002,33,0.3533135474860335,6.0547945205479445,Private room
47,95.00238014280856,40.02013422818792,0.0012,33,0.12316864295125164,0.0273972602739726,Private room
48,180.70060362173038,139.38508064516128,0.003,107,1.4645522898154477,9.178082191780822,Entire home/apt
49,45.615907545887154,139.38508064516128,0.0007,33,0.12316864295125164,6.575342465753424,Private room
50,45.615907545887154,139.38508064516128,0.003,107,1.4645522898154477,6.438356164383562,Private room
51,69.94379391100702,235.87874659400546,0.0001,107,4.490099247091034,3.7260273972602738,Private room
52,377.37112259970456,9.119986850756082,0.0001,107,1.4645522898154477,9.945205479452055,Entire home/apt
53,95.00238014280856,9.119986850756082,0.0001,107,1.4645522898154477,9.753424657534246,Private room
54,377.37112259970456,139.38508064516128,0.0004,107,1.4645522898154477,0.0,Entire home/apt
55,45.615907545887154,139.38508064516128,0.0005,33,0.3533135474860335,3.1780821917808217,Private room
56,69.94379391100702,40.02013422818792,0.0002,60,1.4645522898154477,9.808219178082192,Private room
57,95.00238014280856,139.38508064516128,0.0002,107,0.7688181198910081,0.0,Private room
58,180.70060362173038,139.38508064516128,0.0005,15,0.12316864295125164,9.123287671232877,Entire home/apt
59,95.00238014280856,40.02013422818792,0.0007,15,0.12316864295125164,3.917808219178082,Private room
60,95.00238014280856,235.87874659400546,0.0003,107,1.4645522898154477,0.0,Private room
61,131.98788391096085,40.02013422818792,0.0004,107,1.4645522898154477,8.10958904109589,Private room
62,131.98788391096085,40.02013422818792,0.0003,60,0.7688181198910081,8.876712328767123,Private room
63,131.98788391096085,40.02013422818792,0.0031,60,0.3533135474860335,5.205479452054794,Entire home/apt
64,377.37112259970456,139.38508064516128,0.0005,60,0.7688181198910081,0.0273972602739726,Entire home/apt
65,131.98788391096085,352.4034110685694,0.0006,15,0.12316864295125164,2.5753424657534243,Entire home/apt
