,price,days_occupied_in_2019,minimum_nights,number_of_reviews,reviews_per_month,availability_2020,room_type
0,0.22502250225022502,0.015,17.80605158730159,33,0.01,0.0273972602739726,Entire home/apt
1,0.089008900890089,0.188,1.9477779699118105,33,1.06,0.0273972602739726,Entire home/apt
2,0.2000200020002,0.362,1.9477779699118105,33,1.06,0.5205479452054794,Entire home/apt
3,0.060006000600060005,0.0,17.80605158730159,33,0.01,10.0,Private room
4,0.07900790079007901,0.141,1.9477779699118105,675,1.06,6.63013698630137,Private room
5,0.15001500150015,0.086,1.9477779699118105,33,1.06,0.0273972602739726,Entire home/apt
6,0.085008500850085,0.323,1.9477779699118105,33,1.06,0.273972602739726,Private room
7,0.089008900890089,0.012,17.80605158730159,33,1.06,0.0,Private room
8,0.12001200120012001,0.226,17.80605158730159,33,0.01,7.424657534246575,Entire home/apt
9,0.14001400140014,0.319,1.9477779699118105,33,1.06,0.0,Entire home/apt
10,0.19901990199019903,0.015,1.9477779699118105,33,1.06,0.0,Entire home/apt
11,0.09900990099009901,0.172,1.9477779699118105,33,1.06,1.7260273972602738,Entire home/apt
12,0.299029902990299,0.014,1.9477779699118105,1,0.01,0.0273972602739726,Entire home/apt
13,0.115011501150115,0.004,1.9477779699118105,33,1.06,0.0,Private room
14,0.08000800080008001,0.004,1.9477779699118105,33,0.01,4.10958904109589,Private room
15,0.032003200320032,0.015,1.9477779699118105,33,1.06,0.0,Private room
16,0.12001200120012001,0.063,1.9477779699118105,33,1.06,8.10958904109589,Entire home/apt
17,0.060006000600060005,0.289,1.9477779699118105,33,1.06,2.1369863013698627,Private room
18,0.04400440044004401,0.012,1.9477779699118105,33,1.06,9.671232876712327,Private room
19,0.18001800180018002,0.03,17.80605158730159,33,0.01,2.3561643835616435,Entire home/apt
20,0.05000500050005,0.017,1.9477779699118105,33,1.06,9.89041095890411,Private room
21,0.052005200520052,0.145,1.9477779699118105,33,1.06,8.931506849315069,Private room
22,0.05000500050005,0.013,1.9477779699118105,33,1.06,0.0273972602739726,Private room
23,0.07000700070007,0.115,1.9477779699118105,33,1.06,6.876712328767123,Private room
24,0.089008900890089,0.026,17.80605158730159,33,1.06,9.561643835616438,Private room
25,0.085008500850085,0.301,1.9477779699118105,33,1.06,1.1780821917808217,Entire home/apt
26,0.040004000400040006,0.076,1.9477779699118105,33,1.06,0.0,Shared room
27,0.06800680068006801,0.297,1.9477779699118105,33,1.06,1.6986301369863013,Private room
28,0.135013501350135,0.093,17.80605158730159,33,1.06,7.863013698630136,Private room
29,0.15001500150015,0.091,17.80605158730159,33,1.06,0.0273972602739726,Entire home/apt
30,0.15001500150015,0.211,17.80605158730159,1,0.01,1.6712328767123288,Entire home/apt
31,0.13001300130013002,0.097,1.9477779699118105,33,1.06,5.178082191780821,Private room
32,0.11001100110011001,0.301,17.80605158730159,33,0.01,9.287671232876711,Entire home/apt
33,0.12001200120012001,0.268,1.9477779699118105,1,0.01,0.0,Entire home/apt
34,0.08000800080008001,0.028,1.9477779699118105,33,1.06,7.698630136986301,Private room
35,0.08000800080008001,0.172,1.9477779699118105,33,1.06,6.10958904109589,Private room
36,0.15101510151015102,0.06,1.9477779699118105,33,1.06,1.5342465753424657,Entire home/apt
37,0.22802280228022803,0.205,1.9477779699118105,33,1.06,4.657534246575342,Entire home/apt
38,0.149014901490149,0.133,1.9477779699118105,675,1.06,7.369863013698629,Entire home/apt
39,0.2000200020002,0.137,17.80605158730159,33,0.01,8.876712328767123,Entire home/apt
40,0.15001500150015,0.36,17.80605158730159,33,1.06,0.0,Entire home/apt
41,0.085008500850085,0.09,1.9477779699118105,33,1.06,8.493150684931507,Private room
42,0.11001100110011001,0.013,17.80605158730159,33,0.01,8.84931506849315,Private room
43,0.06900690069006901,0.089,1.9477779699118105,33,1.06,0.0273972602739726,Private room
44,0.049004900490049005,0.024,17.80605158730159,33,1.06,9.671232876712327,Private room
45,0.18001800180018002,0.267,17.80605158730159,33,0.01,0.3013698630136986,Entire home/apt
46,0.09000900090009001,0.033,1.9477779699118105,33,0.01,6.0547945205479445,Private room
47,0.089008900890089,0.026,17.80605158730159,33,0.01,0.0273972602739726,Private room
48,0.2000200020002,0.182,17.80605158730159,33,1.06,9.178082191780822,Entire home/apt
49,0.045004500450045004,0.085,17.80605158730159,33,0.01,6.575342465753424,Private room
50,0.052005200520052,0.142,17.80605158730159,33,1.06,6.438356164383562,Private room
51,0.08000800080008001,0.242,1.9477779699118105,675,1.06,3.7260273972602738,Private room
52,0.25002500250025,0.003,1.9477779699118105,33,1.06,9.945205479452055,Entire home/apt
53,0.09900990099009901,0.018,1.9477779699118105,33,1.06,9.753424657534246,Private room
54,0.22502250225022502,0.155,17.80605158730159,33,1.06,0.0,Entire home/apt
55,0.051005100510051006,0.121,17.80605158730159,33,0.01,3.1780821917808217,Private room
