,price,days_occupied_in_2019,minimum_nights,number_of_reviews,reviews_per_month,availability_2020,room_type
0,0.4079516490438542,62.81500734546277,0.1355498421514773,0.6973293768545995,3.9e-06,0.001,Entire home/apt
1,-0.289537394963198,62.81500734546277,-0.3323880136640557,4.362017804154303,4.67e-05,0.001,Entire home/apt
2,0.2797367512484402,297.3387335995436,-0.22840182348282614,1.142433234421365,6e-06,0.019,Entire home/apt
3,-0.4382666764058783,62.81500734546277,1.1234186488731581,0.712166172106825,3.8e-06,0.365,Private room
4,-0.34082335408136366,62.81500734546277,-0.2803949185734409,6.721068249258161,3.52e-05,0.242,Private room
5,0.023306955657612174,62.81500734546277,-0.3323880136640557,2.373887240356083,1.29e-05,0.001,Entire home/apt
6,-0.3100517786104643,297.3387335995436,-0.22840182348282614,3.0118694362017804,1.56e-05,0.01,Private room
7,-0.289537394963198,62.81500734546277,-0.17640872839221136,2.5816023738872405,1.3500000000000001e-05,0.0,Private room
8,-0.13055092169688465,297.3387335995436,8.974376007555989,0.3857566765578635,2.2e-06,0.271,Entire home/apt
9,-0.027979003460553438,297.3387335995436,-0.2803949185734409,2.507418397626113,1.3300000000000001e-05,0.0,Entire home/apt
10,0.27460815533662364,62.81500734546277,-0.3323880136640557,3.175074183976261,1.79e-05,0.0,Entire home/apt
11,-0.23825143584503244,62.81500734546277,-0.22840182348282614,1.0979228486646886,4.43e-05,0.063,Entire home/apt
12,0.7874677465182798,62.81500734546277,-0.22840182348282614,0.11869436201780416,7.000000000000001e-07,0.001,Entire home/apt
13,-0.15619390125596747,62.81500734546277,-0.3323880136640557,2.1068249258160234,1.1499999999999998e-05,0.0,Private room
14,-0.3356947581695471,62.81500734546277,-0.3323880136640557,0.5934718100890208,3.7e-06,0.15,Private room
15,-0.581867361936742,62.81500734546277,-0.2803949185734409,1.1275964391691395,6.4e-06,0.0,Private room
16,-0.13055092169688465,62.81500734546277,-0.2803949185734409,1.5430267062314542,8.4e-06,0.296,Entire home/apt
17,-0.4382666764058783,297.3387335995436,-0.3323880136640557,0.3264094955489614,1.22e-05,0.078,Private room
18,-0.5203242109949433,62.81500734546277,-0.22840182348282614,1.6765578635014837,1.1200000000000001e-05,0.353,Private room
19,0.177164833012109,62.81500734546277,0.1355498421514773,0.47477744807121663,2.6e-06,0.086,Entire home/apt
20,-0.48955263552404393,62.81500734546277,-0.22840182348282614,3.7833827893175074,2.07e-05,0.361,Private room
21,-0.47929544370041083,62.81500734546277,-0.2803949185734409,1.42433234421365,1.45e-05,0.326,Private room
22,-0.48955263552404393,62.81500734546277,-0.22840182348282614,4.228486646884273,2.37e-05,0.001,Private room
23,-0.3869807172877127,62.81500734546277,-0.3323880136640557,1.0979228486646886,6.4e-06,0.251,Private room
24,-0.289537394963198,62.81500734546277,-0.17640872839221136,2.6112759643916914,1.4299999999999999e-05,0.349,Private room
25,-0.3100517786104643,297.3387335995436,-0.2803949185734409,3.7388724035608307,2.06e-05,0.043,Entire home/apt
26,-0.5408385946422095,62.81500734546277,-0.3323880136640557,3.234421364985163,1.78e-05,0.0,Shared room
27,-0.3972379091113458,297.3387335995436,-0.2803949185734409,3.8130563798219583,2.1000000000000002e-05,0.062,Private room
28,-0.05362198301963624,62.81500734546277,-0.17640872839221136,1.3056379821958457,7.2999999999999996e-06,0.287,Private room
29,0.023306955657612174,62.81500734546277,-0.020429443120367034,1.5578635014836797,8.8e-06,0.001,Entire home/apt
30,0.023306955657612174,297.3387335995436,1.1234186488731581,0.1632047477744807,4.4e-06,0.061,Entire home/apt
31,-0.07926496257871905,62.81500734546277,-0.2803949185734409,3.9762611275964392,2.33e-05,0.189,Private room
32,-0.18183688081505026,297.3387335995436,-0.020429443120367034,0.9347181008902078,5.3e-06,0.339,Entire home/apt
33,-0.13055092169688465,297.3387335995436,-0.22840182348282614,0.1632047477744807,1e-06,0.0,Entire home/apt
34,-0.3356947581695471,62.81500734546277,-0.22840182348282614,2.091988130563798,1.17e-05,0.281,Private room
35,-0.3356947581695471,62.81500734546277,-0.3323880136640557,1.9881305637982198,1.17e-05,0.223,Private room
36,0.028435551569428733,62.81500734546277,-0.22840182348282614,1.2611275964391693,7.1e-06,0.056,Entire home/apt
37,0.4233374367793039,297.3387335995436,-0.22840182348282614,1.2908011869436202,7.2e-06,0.17,Entire home/apt
38,0.01817835974579561,62.81500734546277,-0.2803949185734409,5.415430267062314,3.0099999999999996e-05,0.269,Entire home/apt
39,0.2797367512484402,62.81500734546277,-0.020429443120367034,0.26706231454005935,2e-06,0.324,Entire home/apt
40,0.023306955657612174,297.3387335995436,1.1754117439637728,1.6320474777448073,9.100000000000001e-06,0.0,Entire home/apt
41,-0.3100517786104643,62.81500734546277,-0.22840182348282614,0.2818991097922849,7.1e-06,0.31,Private room
42,-0.18183688081505026,62.81500734546277,-0.12441563330159659,0.26706231454005935,1.6e-06,0.323,Private room
43,-0.3921093131995293,62.81500734546277,-0.2803949185734409,4.599406528189911,2.5699999999999998e-05,0.001,Private room
44,-0.4946812314358605,62.81500734546277,-0.17640872839221136,2.1513353115727,1.21e-05,0.353,Private room
45,0.177164833012109,297.3387335995436,0.3435222225139364,0.3560830860534125,3.3e-06,0.011,Entire home/apt
46,-0.2844087990513815,62.81500734546277,-0.2803949185734409,0.6676557863501484,4e-06,0.221,Private room
47,-0.289537394963198,62.81500734546277,0.23953603233270684,0.3560830860534125,2.2e-06,0.001,Private room
48,0.2797367512484402,62.81500734546277,1.1754117439637728,2.166172106824926,1.31e-05,0.335,Entire home/apt
49,-0.5151956150831267,62.81500734546277,-0.020429443120367034,0.3857566765578635,2.2e-06,0.24,Private room
50,-0.47929544370041083,62.81500734546277,1.1754117439637728,2.8486646884272995,1.59e-05,0.235,Private room
51,-0.3356947581695471,297.3387335995436,-0.3323880136640557,5.6083086053412465,4.9500000000000004e-05,0.136,Private room
52,0.5361665468392682,62.81500734546277,-0.3323880136640557,2.403560830860534,1.47e-05,0.363,Entire home/apt
53,-0.23825143584503244,62.81500734546277,-0.3323880136640557,1.6617210682492582,1.27e-05,0.356,Private room
54,0.4079516490438542,62.81500734546277,-0.17640872839221136,3.0415430267062313,1.7e-05,0.0,Entire home/apt
55,-0.48442403961222735,62.81500734546277,-0.12441563330159659,0.3857566765578635,4.7e-06,0.116,Private room
56,-0.4126236968467955,62.81500734546277,-0.2803949185734409,0.8605341246290802,1.66e-05,0.358,Private room
57,-0.20747986037413307,62.81500734546277,-0.2803949185734409,1.824925816023739,1.04e-05,0.0,Private room
58,0.1258788738939434,62.81500734546277,-0.12441563330159659,0.29673590504451036,1.9e-06,0.333,Entire home/apt
59,-0.2844087990513815,62.81500734546277,-0.020429443120367034,0.2818991097922849,1.7e-06,0.143,Private room
60,-0.2587658194922987,297.3387335995436,-0.22840182348282614,2.2106824925816024,1.28e-05,0.0,Private room
61,0.023306955657612174,62.81500734546277,-0.17640872839221136,2.655786350148368,1.69e-05,0.296,Private room
62,-0.002336023901470633,62.81500734546277,-0.22840182348282614,0.9198813056379823,5.3e-06,0.324,Private room
63,-0.18183688081505026,62.81500734546277,1.2274048390543877,0.8011869436201781,4.8e-06,0.19,Entire home/apt
64,0.7156674037528479,62.81500734546277,-0.12441563330159659,1.112759643916914,6.4e-06,0.001,Entire home/apt
65,-0.07926496257871905,297.3387335995436,-0.07242253821098181,0.2373887240356083,1.5e-06,0.094,Entire home/apt
66,9.51120939251825,297.3387335995436,-0.3323880136640557,0.3560830860534125,2.3e-06,0.093,Entire home/apt
67,-0.20747986037413307,62.81500734546277,-0.22840182348282614,0.8902077151335313,5.1e-06,0.295,Entire home/apt
68,-0.4382666764058783,297.3387335995436,-0.22840182348282614,3.0712166172106823,1.78e-05,0.067,Private room
69,-0.3100517786104643,62.81500734546277,-0.22840182348282614,2.8041543026706233,1.6100000000000002e-05,0.001,Private room
70,-0.3100517786104643,62.81500734546277,-0.3323880136640557,0.4599406528189911,4.3e-06,0.331,Private room
71,-0.4126236968467955,62.81500734546277,-0.12441563330159659,0.43026706231454004,3.3e-06,0.28,Private room
72,-0.05362198301963624,297.3387335995436,-0.22840182348282614,2.744807121661721,3.46e-05,0.0,Entire home/apt
73,-0.243380031756849,62.81500734546277,-0.020429443120367034,0.2522255192878338,2.1e-06,0.342,Private room
74,0.5361665468392682,297.3387335995436,0.7074738881482399,0.3264094955489614,3.1e-06,0.158,Entire home/apt
75,-0.20747986037413307,297.3387335995436,-0.22840182348282614,1.9287833827893177,1.11e-05,0.0,Entire home/apt
76,-0.027979003460553438,62.81500734546277,1.1754117439637728,1.2017804154302671,6.899999999999999e-06,0.32,Entire home/apt
77,-0.289537394963198,62.81500734546277,-0.3323880136640557,0.029673590504451043,2.1e-06,0.365,Private room
78,-0.1767082849032337,62.81500734546277,-0.020429443120367034,0.5044510385756678,3e-06,0.343,Private room
79,-0.10490794213780186,62.81500734546277,-0.020429443120367034,2.0474777448071215,1.1799999999999999e-05,0.23,Entire home/apt
80,0.15152185345302618,62.81500734546277,-0.2803949185734409,3.7537091988130564,2.18e-05,0.348,Entire home/apt
81,1.8183155247934086,62.81500734546277,-0.12441563330159659,0.6973293768545995,5.4e-06,0.253,Entire home/apt
82,-0.2279942440213993,62.81500734546277,-0.22840182348282614,5.089020771513353,2.9700000000000004e-05,0.153,Private room
83,0.38230866948477144,62.81500734546277,1.1754117439637728,1.2908011869436202,7.6e-06,0.009,Entire home/apt
84,-0.10490794213780186,62.81500734546277,-0.12441563330159659,2.462908011869436,1.44e-05,0.001,Entire home/apt
85,-0.3356947581695471,62.81500734546277,1.1754117439637728,0.41543026706231456,3.7e-06,0.0,Entire home/apt
86,-0.2331228399332159,62.81500734546277,-0.2803949185734409,2.774480712166172,1.7e-05,0.343,Private room
87,0.2797367512484402,297.3387335995436,1.1754117439637728,0.2818991097922849,2e-06,0.064,Entire home/apt
88,-0.4433952723176949,62.81500734546277,-0.2803949185734409,5.281899109792285,3.07e-05,0.31,Private room
89,-0.10490794213780186,62.81500734546277,-0.2803949185734409,0.37091988130563797,2.5e-06,0.352,Private room
90,-0.027979003460553438,62.81500734546277,-0.020429443120367034,0.1632047477744807,1.2e-06,0.157,Entire home/apt
91,-0.13055092169688465,62.81500734546277,1.1754117439637728,6.943620178041543,4.06e-05,0.0,Entire home/apt
92,0.9208112402255103,297.3387335995436,-0.22840182348282614,5.044510385756676,3.0299999999999998e-05,0.154,Entire home/apt
93,0.4079516490438542,62.81500734546277,-0.3323880136640557,1.8100890207715135,1.0700000000000001e-05,0.34,Entire home/apt
94,-0.23825143584503244,297.3387335995436,-0.2803949185734409,5.326409495548962,3.11e-05,0.0,Private room
95,0.1258788738939434,62.81500734546277,-0.2803949185734409,3.056379821958457,2.0499999999999997e-05,0.348,Entire home/apt
96,1.3054559336117524,62.81500734546277,-0.2803949185734409,0.22255192878338279,2.2e-06,0.331,Entire home/apt
97,0.1258788738939434,297.3387335995436,-0.020429443120367034,0.2522255192878338,1.6e-06,0.097,Entire home/apt
98,-0.3613377377286299,62.81500734546277,-0.2803949185734409,0.11869436201780416,8e-07,0.355,Private room
99,0.023306955657612174,297.3387335995436,-0.12441563330159659,0.29673590504451036,1.8e-06,0.001,Entire home/apt
100,-0.3869807172877127,62.81500734546277,-0.22840182348282614,0.9198813056379823,5.500000000000001e-06,0.26,Private room
101,-0.13055092169688465,62.81500734546277,1.1754117439637728,2.3887240356083086,1.42e-05,0.296,Entire home/apt
102,-0.289537394963198,62.81500734546277,-0.22840182348282614,4.080118694362017,2.39e-05,0.306,Private room
103,-0.07926496257871905,62.81500734546277,1.1754117439637728,0.8753709198813057,5.2e-06,0.318,Private room
104,-0.35108054590499677,62.81500734546277,-0.2803949185734409,0.04451038575667656,3e-07,0.178,Private room
105,-0.35620914181681335,62.81500734546277,-0.2803949185734409,6.543026706231454,3.8599999999999996e-05,0.0,Private room
106,-0.10490794213780186,62.81500734546277,-0.22840182348282614,3.7388724035608307,2.22e-05,0.239,Entire home/apt
107,-0.05362198301963624,62.81500734546277,-0.17640872839221136,1.3204747774480714,7.9e-06,0.356,Private room
108,0.5361665468392682,297.3387335995436,1.1234186488731581,0.029673590504451043,3e-07,0.156,Entire home/apt
109,0.27460815533662364,62.81500734546277,-0.22840182348282614,0.13353115727002968,9e-07,0.03,Entire home/apt
110,0.07459291477577779,62.81500734546277,0.3435222225139364,0.029673590504451043,3e-07,0.349,Entire home/apt
111,-0.027979003460553438,297.3387335995436,-0.2803949185734409,0.0,1e-07,0.063,Private room
112,-0.15619390125596747,62.81500734546277,-0.22840182348282614,2.002967359050445,1.76e-05,0.225,Entire home/apt
113,0.07459291477577779,62.81500734546277,-0.22840182348282614,0.14836795252225518,1.1e-06,0.206,Entire home/apt
114,0.25409377168935743,62.81500734546277,-0.17640872839221136,3.679525222551929,2.17e-05,0.29,Entire home/apt
115,-0.3356947581695471,62.81500734546277,-0.22840182348282614,3.14540059347181,1.89e-05,0.316,Private room
116,-0.5203242109949433,62.81500734546277,0.03156365197024774,0.40059347181008903,9.100000000000001e-06,0.0,Private room
117,-0.3100517786104643,62.81500734546277,0.39551531760455116,0.11869436201780416,8e-07,0.349,Private room
118,-0.15619390125596747,62.81500734546277,0.39551531760455116,0.04451038575667656,5e-07,0.307,Entire home/apt
119,-0.3921093131995293,62.81500734546277,-0.2803949185734409,0.4896142433234421,3e-06,0.0,Private room
120,0.4079516490438542,62.81500734546277,1.9553081703229946,1.9881305637982198,1.19e-05,0.35,Entire home/apt
121,-0.10490794213780186,62.81500734546277,-0.07242253821098181,0.3857566765578635,2.4e-06,0.324,Entire home/apt
122,0.37718007357295485,62.81500734546277,-0.17640872839221136,1.9436201780415432,1.1599999999999999e-05,0.216,Entire home/apt
123,1.6901006269979946,62.81500734546277,-0.22840182348282614,0.3264094955489614,2.5e-06,0.195,Entire home/apt
124,-0.23825143584503244,62.81500734546277,-0.3323880136640557,3.7240356083086055,2.65e-05,0.158,Entire home/apt
125,-0.3921093131995293,297.3387335995436,-0.17640872839221136,3.115727002967359,1.8500000000000002e-05,0.07,Private room
126,-0.13567951760870123,62.81500734546277,-0.22840182348282614,0.6379821958456974,3.9e-06,0.307,Private room
127,-0.34082335408136366,297.3387335995436,1.1754117439637728,0.40059347181008903,2.5e-06,0.105,Private room
128,-0.05362198301963624,297.3387335995436,-0.2803949185734409,4.940652818991098,2.9500000000000002e-05,0.002,Entire home/apt
129,0.5361665468392682,62.81500734546277,-0.22840182348282614,0.19287833827893175,1.2e-06,0.333,Private room
130,0.5361665468392682,62.81500734546277,-0.2803949185734409,2.2106824925816024,2.73e-05,0.001,Entire home/apt
131,-0.3869807172877127,62.81500734546277,-0.2803949185734409,4.688427299703264,3.54e-05,0.0,Private room
132,0.10023589433486059,62.81500734546277,-0.2803949185734409,2.462908011869436,1.49e-05,0.363,Entire home/apt
133,-0.3869807172877127,62.81500734546277,-0.2803949185734409,2.551928783382789,1.6499999999999998e-05,0.323,Private room
134,-0.48955263552404393,297.3387335995436,-0.2803949185734409,1.0385756676557865,1.29e-05,0.052,Private room
135,-0.5151956150831267,62.81500734546277,-0.3323880136640557,3.8724035608308607,2.33e-05,0.351,Private room
136,0.023306955657612174,62.81500734546277,-0.2803949185734409,2.8486646884272995,1.7e-05,0.001,Entire home/apt
137,-0.10490794213780186,62.81500734546277,-0.3323880136640557,1.3798219584569733,8.3e-06,0.346,Private room
138,-0.18183688081505026,62.81500734546277,-0.2803949185734409,3.3679525222551927,2.04e-05,0.353,Private room
139,0.1258788738939434,62.81500734546277,-0.22840182348282614,1.2908011869436202,7.8e-06,0.34,Entire home/apt
140,0.10023589433486059,62.81500734546277,1.1754117439637728,1.3353115727002969,8.1e-06,0.209,Entire home/apt
141,0.023306955657612174,297.3387335995436,0.9674393636013137,0.5489614243323443,3.4e-06,0.303,Entire home/apt
142,-0.2331228399332159,297.3387335995436,-0.2803949185734409,0.2522255192878338,1.2e-05,0.0,Entire home/apt
143,-0.4126236968467955,62.81500734546277,-0.2803949185734409,3.5608308605341246,2.1499999999999997e-05,0.0,Private room
144,1.0490261380209245,62.81500734546277,-0.17640872839221136,0.17804154302670622,1.3e-06,0.365,Entire home/apt
145,-0.23825143584503244,62.81500734546277,-0.17640872839221136,1.85459940652819,1.1599999999999999e-05,0.357,Private room
146,0.2797367512484402,62.81500734546277,-0.3323880136640557,0.5044510385756678,5.600000000000001e-06,0.013,Entire home/apt
147,0.023306955657612174,297.3387335995436,-0.17640872839221136,0.8011869436201781,5e-06,0.032,Entire home/apt
148,-0.2844087990513815,62.81500734546277,-0.22840182348282614,1.913946587537092,1.1599999999999999e-05,0.362,Private room
149,-0.13055092169688465,62.81500734546277,-0.22840182348282614,0.741839762611276,4.6e-06,0.197,Private room
150,-0.3613377377286299,62.81500734546277,-0.22840182348282614,3.234421364985163,1.94e-05,0.344,Private room
151,0.15152185345302618,62.81500734546277,0.9674393636013137,0.43026706231454004,2.7e-06,0.365,Entire home/apt
152,0.7874677465182798,297.3387335995436,1.1754117439637728,1.706231454005935,1.06e-05,0.01,Entire home/apt
153,-0.05362198301963624,297.3387335995436,-0.12441563330159659,2.3887240356083086,1.47e-05,0.177,Entire home/apt
154,-0.11516513396143498,62.81500734546277,-0.3323880136640557,5.786350148367952,3.51e-05,0.0,Private room
155,-0.46390965596496114,62.81500734546277,-0.2803949185734409,0.7715133531157271,4.8e-06,0.307,Private room
156,0.25409377168935743,62.81500734546277,-0.12441563330159659,0.13353115727002968,6.7e-06,0.001,Entire home/apt
157,-0.243380031756849,62.81500734546277,-0.020429443120367034,0.47477744807121663,3e-06,0.321,Entire home/apt
158,0.07459291477577779,62.81500734546277,-0.17640872839221136,0.0741839762611276,6e-07,0.365,Private room
159,0.6130954855165167,62.81500734546277,-0.020429443120367034,0.5637982195845698,3.7e-06,0.365,Entire home/apt
160,-0.20747986037413307,62.81500734546277,-0.07242253821098181,0.13353115727002968,9e-07,0.363,Shared room
